ZIP3	NO2_avg	NO2_avg_2007_to_2016	O3_avg	O3_avg_2007_to_2016	pm25_avg	pm25_avg_2007_to_2016
417	10.4633018987895	7.998380319242458	40.266929977374	39.88020372471829	10.0130419644386	8.457670079778156
890	11.864267705987	10.130146166224334	47.3414559507547	47.2388564662265	3.46354662267711	3.378696643363908
400	13.2838821073793	10.628749633501773	40.4804115131746	40.479820181723	12.7574155035662	11.216555363718847
891	19.0490881898745	16.08414339096331	47.8731406933901	48.07680316405222	4.08798069353346	4.070908738226535
401	10.7518593646089	9.202953016310612	39.9085185148005	39.85205166558203	12.4834771468193	10.935846617496956
402	23.6109570763125	20.19709731400473	39.1521730784708	39.44395045704629	13.3194158828779	11.718706257327993
893	10.1234395988458	6.469068128146762	46.5051922097528	46.39346076675645	2.82379410597649	2.794205275778232
766	10.046825040153	7.249511222348983	40.4702354845045	39.67040215812983	10.1713438279178	9.706683750526778
767	10.5450429871057	7.024904452405693	40.4029818288522	39.71983041041962	10.7346342464649	10.358970875138123
768	9.66754735889539	8.469510957350234	40.7003232615491	40.31228966373607	8.55734205909511	7.695798819313115
769	11.0399027512119	10.28808070352007	41.6900479320893	41.40205896082798	7.33808227339852	6.593788421954536
751	10.9925879455115	8.58862750167133	40.7306050573283	39.89053709670709	10.3775851508443	9.803924474604043
752	23.6586376346667	20.26270164351919	39.2828587627353	38.75360173081751	11.0356614457841	10.12798378950004
753	28.5966036936276	24.88855620187709	38.1131118681925	37.71486684766964	11.431087340071	10.41873164784759
754	9.67411093963705	7.869122204464827	40.8765056210848	40.10345488548993	10.4118175055317	9.706882825568748
645	18.2903649085819	17.30129765275994	40.1500544705	40.1708187676631	10.7967282860068	9.909885370600758
646	11.3010617069852	10.029424273156781	39.3589688148516	39.30879921431167	9.95053671847195	9.133568504584886
647	9.03033650920402	8.332949591045356	40.4892959912724	39.90776922095211	9.73834687653552	8.855338730898419
648	10.2415094817656	9.15658960815575	41.02364342645	40.39118880786528	10.2879366259429	9.327031991793419
528	14.2449030193498	14.037251524254	35.9717976968792	36.10948837051204	11.0246383315444	10.449432651346696
750	17.1366021488144	14.3696735153169	42.0650866852737	41.528989905834564	10.6469601300831	9.945552371189324
630	11.14399843646	9.732321904876114	38.423976800739	38.21861711869716	11.1333600632119	9.815181137618906
631	25.8616170383958	22.87187540616764	37.2966784754867	37.575559750409354	12.1844544184847	10.855272489998773
633	11.8888552987895	9.985672494955242	39.0266640686842	38.89994235909816	11.1395414820297	9.832017386850543
524	14.5035438095116	14.56276594599703	36.2241342134302	36.856092414137834	10.2055969531716	9.749228385218029
525	7.5820913227104	6.542197668636318	37.3529109281153	37.43582858283245	9.5560595318557	8.953372918455836
526	7.63248016114564	6.525602068786755	37.3185783841331	37.23020938382219	10.260515787327	9.647327375665379
527	11.3211251383161	10.732592723660046	36.9074744909535	36.91787818643423	10.912733819286	10.426563081089647
898	11.8702712140475	7.975764872624475	45.3464710989161	45.25543454289771	2.93542720265811	3.002714797472609
407	9.82040339732928	8.410159531836966	40.7819701735139	40.29929653537922	11.3768213422142	9.686915008523968
408	8.63377299566884	6.01885753019346	42.0559105635169	41.58523909053207	9.3276482381565	7.765830639670933
510	10.9455172550821	8.458682649373968	37.9648234391939	37.80308218549357	9.09965833256066	8.59158545821115
409	7.63413810172857	6.025627578915435	41.1635031183893	40.59724973823793	10.300594873181	8.589947713840086
511	11.4140471173754	7.840653956727226	37.6867674943841	37.4132649807843	9.21748829476446	8.590980869632457
512	11.7025032248996	10.055463146923232	37.8685857766727	37.84590949854837	8.63160267282177	8.139979539080409
403	13.0968031277832	10.758576780590595	39.9821389471671	40.42825169701806	12.2092853213197	10.566891821249614
883	11.1902498987512	7.254631732388875	46.4831931786804	46.22721045925071	3.81535802748294	3.756641248095025
404	11.5481429005649	9.514264637195707	40.4978149857722	40.55151455760236	11.8686922373855	10.184119725648571
884	13.3317024023777	10.21681365318734	46.1454683722332	46.21447889972023	4.25571303965143	4.206782554710915
405	20.0479556550211	17.13193446479134	39.6014836491821	40.718963855229674	12.7630665339384	11.002667020381583
406	13.7700461496779	11.201060750022974	39.603217038935	40.3232876622947	12.7268960028719	11.283105494630568
880	11.9748426665859	9.960413903078875	46.3004502294687	46.04483868508408	4.27830908046081	4.115615725115024
881	10.9843616572428	8.924037441281847	45.5532673325646	45.386482816214496	5.38946371118661	5.253554706676279
759	8.38986317199597	7.763338808216804	38.0029220914812	37.3322585655405	10.1332871132219	9.374038134179225
882	9.89009557270727	8.713867487377458	45.1329922671526	44.84447528672003	5.43618080074106	5.193640086619139
755	7.51336660656776	6.852212038256033	40.0585142120124	39.20992427851647	10.855076555923	9.951999748887102
756	8.39083834822517	7.517569051974233	40.2132818321554	39.04522638034246	10.3911899228605	9.561355092513041
757	7.54297469543985	6.4674239889901735	41.0310476717925	39.89646117542713	10.5284409044689	9.794975888868494
758	9.04160510365279	7.578135499968608	39.0896029097229	38.35598553783183	10.6844654144576	10.072765823769252
638	12.2745340120823	10.689806872146566	40.7946045082357	40.43525588830043	10.8989553575382	9.729421764665961
639	7.42441163062341	7.188400981650944	39.7510460030113	39.50701772253196	10.020159966677	8.85635411192705
740	11.7358651475915	9.828503348129486	41.7629879011978	41.37508910181469	9.36553514767761	8.789092384292841
741	19.4809393144794	16.91572053241484	40.7485153322329	40.70579362009876	10.586883017333	9.912700951650434
634	8.79312856530981	6.962701440900639	38.3676825104982	38.1998815338608	10.3617802703874	9.337083541778107
743	10.3081368928794	8.9002091763564	41.2510819182618	40.47284740600367	10.299982461711	9.61894839865353
635	7.95572611210837	6.927879430200213	38.2526074825886	38.216451723378846	9.70180054769956	8.948678117833746
636	6.09276313391883	5.993640469198417	39.5367251971153	39.22445535482335	10.4866678893491	9.189225302799848
637	9.60652366413839	8.616956041724396	40.1728004671737	40.151574828852645	11.025944357673	9.796461075837612
